# Resampled ADU, ADU Uncertainty, Sky ADU
1.826337326039769221e+06,1.368836805305709049e+03,6.868015084089773882e+04
1.819212647600825876e+06,1.366684867568374784e+03,7.043416462211220642e+04
1.781041979682994308e+06,1.352460561646198357e+03,6.939062870770736481e+04
1.766931124120148132e+06,1.346838443040687707e+03,6.855015662191269803e+04
1.805036864616569597e+06,1.360745828748426220e+03,6.714663206274958793e+04
1.804353946445826674e+06,1.360266586659682162e+03,6.572506585152212938e+04
1.799877949562643422e+06,1.357915458821026505e+03,6.407692227513120451e+04
1.803446438578247325e+06,1.359385923683526244e+03,6.487608477157493326e+04
1.768944667305717012e+06,1.346916759887114040e+03,6.608080643603634962e+04
1.759640808535178192e+06,1.343539479911824856e+03,6.572381830968888244e+04
1.797493286285385489e+06,1.358432111505172543e+03,6.808978879413493269e+04
1.758828766582183307e+06,1.343665948359451022e+03,6.680400318177045847e+04
1.729325772023529047e+06,1.331799940342834589e+03,6.492580769099081226e+04
1.785045732393700164e+06,1.352617266343222582e+03,6.441065079426790180e+04
1.796899974740735954e+06,1.357201453839055830e+03,6.405924061251520470e+04
1.778987353978931671e+06,1.349481264541690734e+03,6.126330923789022927e+04
1.730559237619865919e+06,1.331111094526066154e+03,5.981328137843596778e+04
1.754325944630458020e+06,1.340520490746434007e+03,6.116628819892237516e+04
1.749294628818089142e+06,1.338191301201709166e+03,5.861217509385121957e+04
1.800619651913978625e+06,1.358053572181376694e+03,6.310481743548555824e+04
1.794779936766396509e+06,1.355661408543754987e+03,6.237986002707969601e+04
1.755652175926585915e+06,1.342042127437118779e+03,6.586608718803551164e+04
1.792683567389055388e+06,1.356218143160243244e+03,6.800956544747062435e+04
1.878130257103409152e+06,1.387490899263911842e+03,6.829484985624741239e+04
1.769689508302001748e+06,1.346992417510101404e+03,6.423117013206269621e+04
1.790468120905328076e+06,1.354855699797150237e+03,6.419455965891814412e+04
1.733403476832720218e+06,1.333366534488384787e+03,6.463237820877539343e+04
1.816881105842496967e+06,1.363819987015426932e+03,6.205473637417353893e+04
1.770808044235371985e+06,1.346969996445947118e+03,6.259843107626276469e+04
1.740719972347665345e+06,1.336599961255745029e+03,6.544032083540628810e+04
1.785481613649411127e+06,1.353080832105791615e+03,6.624064757463317073e+04
1.709997523374451092e+06,1.324680993943780550e+03,6.496040329213153746e+04
1.732459548428041395e+06,1.333148703756979103e+03,6.560749293026550731e+04
1.779468312387312762e+06,1.351166230940541709e+03,6.758086787637618545e+04
1.754729236731855897e+06,1.341312925119571673e+03,6.428539368861534604e+04
1.740766097962136148e+06,1.335588681905324847e+03,6.196313963487331785e+04
1.717395197130673332e+06,1.327244582999404429e+03,6.395608381891516183e+04
1.748883437366118887e+06,1.339619666931412894e+03,6.486031757752597332e+04
1.727686251711949240e+06,1.331368011174371304e+03,6.483928742879573110e+04
1.781742195865008514e+06,1.351412453976915003e+03,6.415449819207089604e+04
1.781138515409090091e+06,1.350591076013610973e+03,6.226949362295216997e+04
1.724320753900008509e+06,1.329578571122879111e+03,6.243638181527218694e+04
1.705599041944326600e+06,1.322498981567852525e+03,6.100952546668065042e+04
1.770348584034687374e+06,1.346880711372197766e+03,6.276246179823952116e+04
1.772210381219390780e+06,1.347212395789088305e+03,6.124297696296458889e+04
1.729958661147678504e+06,1.332682887801779088e+03,6.738111368598428089e+04
1.702547735591651173e+06,1.322713030221008012e+03,6.769682096857340366e+04
