# ADU, ADU Uncertainty, Sky ADU
3.554988098025389398e+00,2.529706580044753572e+00,1.756879785039038211e+01
2.196071044922662807e+00,2.813859995625658694e+00,2.905941648777040598e+01
1.422721103230791817e+00,2.718419363890912432e+00,2.805715375276280454e+01
2.555281069111600800e+00,2.820799241930939338e+00,2.763909270223799197e+01
5.550854123054380640e-01,2.764304429712164168e+00,3.213642803092707823e+01
6.948283515829897228e-01,2.646547686125655385e+00,2.903997186132228947e+01
8.574205618506501869e-01,2.637809351813950265e+00,2.828308800648105148e+01
6.043048572331185753e+00,3.065344801259442864e+00,2.385878755762624337e+01
1.876038989144209967e+00,2.868376354278361351e+00,3.181805192876345956e+01
2.984926066403080225e-01,2.685265648093817514e+00,3.113858228776139470e+01
3.513300617095155509e+00,2.854282949304915107e+00,2.525424185247548436e+01
6.523112648413540438e-01,2.598498662743295551e+00,2.783432319844230918e+01
1.907082295722626331e+00,2.718247978196921988e+00,2.736061885806870819e+01
4.187712133526287239e+00,2.863816587668280178e+00,2.399341211315832467e+01
9.543039031211338896e-01,2.509794698540632307e+00,2.511158370223321157e+01
3.732069013142322311e-01,2.270453192530278219e+00,2.181751957164193101e+01
2.721734084865119918e+00,2.734558276985314507e+00,2.516794664965410888e+01
2.444160115427521429e+00,2.533225909795556952e+00,2.154955277341921871e+01
3.856717292631153260e-01,2.547194291891065721e+00,2.797457219259090166e+01
3.310052751616446298e-01,2.590242767103479338e+00,2.846793424437159814e+01
6.807519439689814433e+00,2.969798045826828492e+00,1.945826782785082187e+01
3.503371349356746212e+00,2.886493476155664428e+00,2.708117582574404025e+01
2.489611067684185830e+00,2.749850228581323996e+00,2.627066359849478516e+01
1.799902991290983634e+00,2.472986692076400761e+00,2.185667356676466966e+01
3.508219585687585296e-01,2.493844197330874479e+00,2.700045612424763775e+01
1.651860838531206355e+00,2.359999066545157564e+00,1.979359403499375247e+01
2.040172568968812161e+00,2.554855566820373181e+00,2.330401192153328083e+01
1.502100180084197767e+00,2.905499654433573831e+00,3.288770685888637502e+01
2.500239029554260473e+00,2.760785205105653617e+00,2.677448014234697027e+01
8.622729101541498631e-02,2.867555284993496656e+00,3.692817928007835349e+01
1.082595488637722037e+00,2.828439355449150039e+00,3.233754619647832129e+01
3.560569749232722625e+00,2.762026597605886202e+00,2.382247006669483724e+01
1.573279915369238058e+00,2.683979657302317356e+00,2.752406957239060858e+01
1.212089627885457377e+00,2.855088010355835593e+00,3.320304497384942266e+01
2.595434506931699747e+00,2.862078155671199831e+00,2.862478766722271217e+01
3.698789048491698317e+00,3.113970218793872924e+00,3.288112438083242495e+01
7.572703024409117578e-01,2.707036724675111028e+00,3.041759874518655593e+01
5.138884645868570189e+00,2.868480779019219717e+00,2.099233946071773005e+01
2.968377984497339472e+00,2.653761901058061312e+00,2.231129803668171618e+01
2.901603447737884256e+00,2.580290938234842013e+00,2.040698641201621300e+01
1.609612178544122196e+00,2.622615987296798234e+00,2.631075061371783974e+01
1.661820616635578951e-01,2.709973723181938521e+00,3.250881325154659862e+01
4.950799368989050597e-01,2.410747196255085711e+00,2.467752651850644696e+01
2.811979491650863916e-01,2.731825545823106438e+00,3.247204320044814807e+01
1.697748079115178887e+00,2.906500135056020451e+00,3.223646042280729063e+01
2.463500174337280413e+00,2.886644932511974737e+00,2.954633164557899150e+01
3.070689342314038672e+00,2.769173104683122499e+00,2.484915016100026719e+01
1.115596355873409884e+00,2.733964471271597585e+00,2.960458399068400226e+01
6.874226766392813603e-01,2.719274662740683191e+00,3.103516867902004606e+01
3.875928931105716568e+00,2.626031832891443596e+00,1.922038358923209600e+01
3.916181616456892112e+00,2.814477402378639415e+00,2.364237736081756580e+01
1.435574107735187788e+00,2.689160683302121768e+00,2.778512664788941677e+01
3.250414346335435134e+00,2.930639901416915105e+00,2.800816851778187200e+01
1.634531736952134384e+00,2.519695669253332326e+00,2.336175418369299450e+01
2.524234495911419796e+00,2.705550221954820422e+00,2.546294832981806167e+01
4.610721531952315821e+00,2.805250950766334572e+00,2.120996425119357909e+01
1.337547069369990016e+00,2.624856963961502032e+00,2.647753178107305416e+01
