# ADU, ADU Uncertainty, Sky ADU
6.486818811944587651e+03,5.268855695249243354e+01,7.540733436933477662e+01
6.462855528664004851e+03,5.269485454129158342e+01,1.324430756457750249e+02
6.540293236979938229e+03,5.291609260723169683e+01,8.706858548979693069e+01
6.839411462247648160e+03,5.407942440884419710e+01,6.524622350163502915e+01
6.878101581688755687e+03,5.430516191179686558e+01,1.217947935226560361e+02
6.902228547027405511e+03,5.436676246515779098e+01,1.179583548742811843e+02
7.050441685178033367e+03,5.488611279744922200e+01,8.191527081352795392e+01
7.133500697314092577e+03,5.531943868593856450e+01,1.729721403601235465e+02
7.480029944952569167e+03,5.645949670694096767e+01,5.271604151841307129e+01
7.342517018513287439e+03,5.595626435994207526e+01,5.858061115007375008e+01
7.481064013500828878e+03,5.657014005908840204e+01,1.135846163732279877e+02
7.439039930979042765e+03,5.635601183385529112e+01,9.015694430044824514e+01
7.777550526777142295e+03,5.755886343526508142e+01,6.026078571663200734e+01
7.939766364063889341e+03,5.825661022641946118e+01,1.263120444927991031e+02
7.859097210683329649e+03,5.791086353667082420e+01,1.053310306262108185e+02
7.906120840263482933e+03,5.809210043973459392e+01,9.246570844221606933e+01
8.029603432319980129e+03,5.850655411209937284e+01,9.268104925324770704e+01
8.212500824932081741e+03,5.924123532254117919e+01,1.619894683299372389e+02
8.455097065737887533e+03,6.012864377079091582e+01,9.594455034622751555e+01
8.417728094575868454e+03,5.984968583768596062e+01,7.131195831595377399e+01
8.566452774445446266e+03,6.041451774726694879e+01,1.109922465296192797e+02
8.638541652322928712e+03,6.064584854172142769e+01,9.693180151966829783e+01
8.611555011459917296e+03,6.059396062223970603e+01,1.306336253030102057e+02
8.871764849486826279e+03,6.139601768264977011e+01,5.729536411368171400e+01
8.994595543640751202e+03,6.186368359379873283e+01,1.002564472554024491e+02
8.992942423626052914e+03,6.189078014518140236e+01,1.278822044539394795e+02
9.018094566153964479e+03,6.194415167562170410e+01,1.013516623147431091e+02
8.759112309903512141e+03,6.108724260974878462e+01,1.199591573362861396e+02
8.130662868445943786e+03,5.885653786503132068e+01,8.468046679540952937e+01
7.795483539390620535e+03,5.775310511267066005e+01,1.629483317656273584e+02
8.650367069664524024e+03,6.071818170763867784e+01,1.229582839765502058e+02
9.368301736818471909e+03,6.333926220396124052e+01,1.869880693591427985e+02
9.776304857191193150e+03,6.446585295179602326e+01,1.163478134745623720e+02
1.009729690088150710e+04,6.557299219088982056e+01,1.831659491288602055e+02
1.010838482374564228e+04,6.550878612725323080e+01,9.571005229252980939e+01
1.032647207187912500e+04,6.625047917619947668e+01,1.402460623790320824e+02
1.020266222798863419e+04,6.591632024915661248e+01,9.758890251462358378e+01
1.035115669696007899e+04,6.635357151134989806e+01,1.626729682638132033e+02
1.035077832143218257e+04,6.644597886142153698e+01,1.447705004521685623e+02
1.033523413766718841e+04,6.623013300765133238e+01,9.776022432255676620e+01
1.034336274168047203e+04,6.630885193472001049e+01,1.445277979082096067e+02
1.059994187614557632e+04,6.717653111104300478e+01,1.069882411720910937e+02
1.087280369856776815e+04,6.793716496009675154e+01,1.284613544612916201e+02
1.100434540962797291e+04,6.849792797780915521e+01,1.681053936340746588e+02
1.121617459481286824e+04,6.908021762894074413e+01,1.200063194113099030e+02
