# Resampled ADU, ADU Uncertainty, Sky ADU
nan,nan,nan
7.043717431536392542e+04,1.717549711864473068e+02,4.271739457976621566e+02
7.166533916118586785e+04,1.732506022189706982e+02,4.431331093068656060e+02
7.221094932091768715e+04,1.739365262660578253e+02,5.094931516194448022e+02
7.312347393574648595e+04,1.750208230094718829e+02,4.924550596348240106e+02
7.366224182268198638e+04,1.756504854590721720e+02,4.709944915848163873e+02
7.384029381767092855e+04,1.758815393822559372e+02,5.114504436111689643e+02
7.484195307943760417e+04,1.771040430712598095e+02,4.580211936704668574e+02
7.596650034609323484e+04,1.784791722680911619e+02,6.584795879331782089e+02
7.608482377106888453e+04,1.788193136710885085e+02,9.760219689684940931e+02
7.620004748429462779e+04,1.788131230941663432e+02,6.875031349981549056e+02
7.574315409018404898e+04,1.782209623633252704e+02,5.305991785148524968e+02
7.662866996734663553e+04,1.791194983160659149e+02,4.353530314153911718e+02
7.674663928410100925e+04,1.793137742879442840e+02,5.175165792962757223e+02
7.743490153093817935e+04,1.802298241521831983e+02,4.683535216318003904e+02
7.759634478068722819e+04,1.802612293352217989e+02,4.767046899114331495e+02
7.732508349695234210e+04,1.799806768888577722e+02,5.492983653313362993e+02
7.741492532444065728e+04,1.801393178251471170e+02,5.392413090150459993e+02
7.774656551155222405e+04,1.806460645036283381e+02,5.401862139088007098e+02
7.735931014524122293e+04,1.800766156084586100e+02,4.867943167603040138e+02
7.722238033151603304e+04,1.799584224997021522e+02,5.123616738150932406e+02
7.744034395912574837e+04,1.801105789930631147e+02,5.332259990757595460e+02
7.874088867954573652e+04,1.817378389683947546e+02,4.617023826379463571e+02
7.844271058481387445e+04,1.814359489438920434e+02,5.253932681329174557e+02
7.746704273005112191e+04,1.802796520617431781e+02,4.747966114232394261e+02
7.697871056214105920e+04,1.796122376040166841e+02,4.865420646740751636e+02
7.744748181791957177e+04,1.803494024487276590e+02,5.167345760321080661e+02
7.836589973846969951e+04,1.814031276723585222e+02,5.302994918677160285e+02
7.893303011248863186e+04,1.819933047623303821e+02,5.150727355481666336e+02
7.856560659424753976e+04,1.815514418357671786e+02,5.268284652125651064e+02
7.828193181245395681e+04,1.810826080076257369e+02,5.387237248792213222e+02
7.839744676976418123e+04,1.812982293681685633e+02,5.159982355527289428e+02
7.860209942922568007e+04,1.816793030014994201e+02,5.269816251995827088e+02
7.929169528941706812e+04,1.824501294461487078e+02,5.802095951839419286e+02
7.879189587301053689e+04,1.818468947793542725e+02,5.178136593406245538e+02
7.777815493252992746e+04,1.806911321688650958e+02,4.825126251532693686e+02
7.627526429654937238e+04,1.789212685248539287e+02,5.210400527478797130e+02
7.415344436569811660e+04,1.764185195104678314e+02,5.079658086300472064e+02
7.345078162279243406e+04,1.756459921287180634e+02,5.110878952956647936e+02
7.613354626324374112e+04,1.788230801257100495e+02,5.175473622727926113e+02
7.747223191920234240e+04,1.803497974253537279e+02,5.571806810241998846e+02
