# Resampled Count, Count Uncertainty, Sky Count
nan,nan,nan
1.746656061789256055e+06,1.338742485682962524e+03,6.789147857754291908e+04
1.767573630827524932e+06,1.346259019692008678e+03,6.660299793574128125e+04
1.716304049893514952e+06,1.327853718011062483e+03,6.963507867864161381e+04
1.733465997934297426e+06,1.333818082798767364e+03,6.752063429170164454e+04
1.735320717644914519e+06,1.334577801886882071e+03,6.814132684148993576e+04
1.726775778289480135e+06,1.331860492846491070e+03,6.963627515967946965e+04
1.739392609348821221e+06,1.336976922270134764e+03,7.128151693961513229e+04
1.734240087125514401e+06,1.334750928872186932e+03,7.023636989740522404e+04
1.725147314085516380e+06,1.330744062059269254e+03,6.804666455825623416e+04
1.726713314207864227e+06,1.331594439826598091e+03,6.861257906551784254e+04
1.718778551718228497e+06,1.328712222164247805e+03,6.978503411395078001e+04
1.714931910499356221e+06,1.327351186770222739e+03,6.995758697362500243e+04
1.727519930912954733e+06,1.332190602808685526e+03,6.958567866598375258e+04
1.741687319179069949e+06,1.336857920234810990e+03,6.705917866847022378e+04
1.675284320979389362e+06,1.311813877502590913e+03,6.725546923861857795e+04
1.676532934951208299e+06,1.311777869308145000e+03,6.503623586925880954e+04
1.683633629071086179e+06,1.315526436201063461e+03,6.835645284330737195e+04
1.675923550374528626e+06,1.312605660829304497e+03,6.855983583649585489e+04
1.676313776114696171e+06,1.312751004006831636e+03,6.894920347612790647e+04
1.698912522169265198e+06,1.320737743438926373e+03,6.784343377798386791e+04
1.702441623917741701e+06,1.321553547236749637e+03,6.543848802158120816e+04
1.701848487292890670e+06,1.321097845819290114e+03,6.459179752532669954e+04
1.723478180694576120e+06,1.329368919601983634e+03,6.441463341382493672e+04
1.723252090047943406e+06,1.330185368502126266e+03,6.843224137879091722e+04
1.690124360855133506e+06,1.316832117857715502e+03,6.468302402904636983e+04
1.675716016569058178e+06,1.312302258301418306e+03,6.795655239225209516e+04
1.655248246813188074e+06,1.303813666951078631e+03,6.670775675863720244e+04
1.670982335463729221e+06,1.309418919806381837e+03,6.435485570138776529e+04
1.678429954499064712e+06,1.311637118932698513e+03,6.177966891733153898e+04
1.682070149320576340e+06,1.313073966265757235e+03,6.209112400828135287e+04
1.687297940214806702e+06,1.314851043235890756e+03,5.999936589805809490e+04
1.679335274327412946e+06,1.311356502141356032e+03,5.921585629536607303e+04
1.685626327826179098e+06,1.313868729457971995e+03,5.846036484848181135e+04
1.698468183873561444e+06,1.317956332077951856e+03,5.653664547217023937e+04
1.700264820410712389e+06,1.319957612908447118e+03,6.202304885216206458e+04
1.642952371549404459e+06,1.298382764200928250e+03,6.208295533146975504e+04
1.630119560626318678e+06,1.293528017864782214e+03,6.412347370321352355e+04
1.643522700012322981e+06,1.298902693542730503e+03,6.485601405534714286e+04
1.653224252879103413e+06,1.302214027625895596e+03,6.307778272988142999e+04
1.657477328876416432e+06,1.302946494247782994e+03,5.917499538907429815e+04
1.635742751416281331e+06,1.294679041404926011e+03,5.942860954123413103e+04
1.636380922476985026e+06,1.294843439636882749e+03,5.940701349516047776e+04
1.635256460143931676e+06,1.294460270526848035e+03,5.935328239944666711e+04
1.672313331941484008e+06,1.309384757223100905e+03,6.174887810217568040e+04
1.631057679736730643e+06,1.294136738853559109e+03,6.349145207776337338e+04
1.624701078309936449e+06,1.291691284192855619e+03,6.374060911801152542e+04
1.632126223295901902e+06,1.294151866320764157e+03,6.354645956634029426e+04
1.652436718760938384e+06,1.301918713213578258e+03,6.310309024443762610e+04
1.645024849969372386e+06,1.299615327371406693e+03,6.518536827005488158e+04
1.660985041992142564e+06,1.304895577574656500e+03,6.193593151853558811e+04
1.641723413173873909e+06,1.297200515870255003e+03,6.054607958221418812e+04
1.653562445429099258e+06,1.302051110373362008e+03,6.155238000133982132e+04
1.628289851954031503e+06,1.292017071792514571e+03,6.062122181002437719e+04
1.639239177802935941e+06,1.296626779237225492e+03,6.178415649976478744e+04
1.651617244522323133e+06,1.300790337588689681e+03,5.937949909412633860e+04
1.657106747025804128e+06,1.302938659732960559e+03,5.833475184767132305e+04
1.623817494327295804e+06,1.289870778186999360e+03,5.848248186078825529e+04
1.641308714575619204e+06,1.296492440429763292e+03,5.803930833066538617e+04
1.636798541797281010e+06,1.295593269955504411e+03,6.078861503262023325e+04
1.625546489747554064e+06,1.291045309658911947e+03,6.059191977737560228e+04
1.605441554013112094e+06,1.284392397105943473e+03,6.597339716456177121e+04
1.621755721780504566e+06,1.290114298891224053e+03,6.334536362971258495e+04
1.618582529612516053e+06,1.288343724682588572e+03,6.112525571087696153e+04
1.632552650878288317e+06,1.294166774566328513e+03,6.249031476655461302e+04
1.621043011155651417e+06,1.289569951384598198e+03,6.225220493017456465e+04
1.619923821695525898e+06,1.289113322458726998e+03,6.209629195284155867e+04
1.617945131490359083e+06,1.288591277352182715e+03,6.283213571355089516e+04
1.607725693143235287e+06,1.285085709271167843e+03,6.483361022357599722e+04
1.608668321775279008e+06,1.285668102441291921e+03,6.584759845073198085e+04
1.599678688716795761e+06,1.281355236569684621e+03,6.247309045643901482e+04
1.599714652729440480e+06,1.280863587233431190e+03,6.040867431007314735e+04
1.616905044238884700e+06,1.287834986083812282e+03,6.135331968774715642e+04
1.592139632391697494e+06,1.277601723704229698e+03,5.913330030601747421e+04
1.575634280313183786e+06,1.271015457832317907e+03,5.862200552026577498e+04
1.605073059268496232e+06,1.283058435937326976e+03,5.974458599803903780e+04
1.601231025558948750e+06,1.281398295908151113e+03,6.029287075729529170e+04
1.611126649858846795e+06,1.285445582343648539e+03,6.077354376189035247e+04
1.587325941577347927e+06,1.276142713416256356e+03,5.983391720425244421e+04
1.592167554430875229e+06,1.278156538001931949e+03,6.132150747306766425e+04
1.570071631345232716e+06,1.269368645494688280e+03,6.081308849816727161e+04
1.577727424526526127e+06,1.272611802629796557e+03,6.161644434060778440e+04
1.594369783918449888e+06,1.280075534244964047e+03,6.448648940363677684e+04
1.580068201029899297e+06,1.273615363722761003e+03,6.221455790627626993e+04
1.602888450601691380e+06,1.282175145753374409e+03,6.089566874001828546e+04
1.597879976538508432e+06,1.280589964765273180e+03,6.250030624313432054e+04
1.567538653491238831e+06,1.268576346827830093e+03,6.197469934814320004e+04
1.579453550527528394e+06,1.273310785797069229e+03,6.234388906551119726e+04
1.552550667537644273e+06,1.262479579420439677e+03,6.147217675408027571e+04
1.576516092034109170e+06,1.272140596079216721e+03,6.193949595575323474e+04
1.579969512537038885e+06,1.273450038067355308e+03,6.159290757986277458e+04
1.579025467460636748e+06,1.274092919322396483e+03,6.511831017624590459e+04
1.556005109239771031e+06,1.264979995943664335e+03,6.464934207349834469e+04
1.578882524704868672e+06,1.273225757268932739e+03,6.245356687817595957e+04
1.559879533271323657e+06,1.266017642949170067e+03,6.341135972998704528e+04
1.539221951831367798e+06,1.257902340697771933e+03,6.302156610131666821e+04
1.559535284222214948e+06,1.265537825096786491e+03,6.256963825804129738e+04
1.543762855170500698e+06,1.259088695446957672e+03,6.133857700420850597e+04
1.548172783944193041e+06,1.261624244309417236e+03,6.383594799065015832e+04
1.564433173496253323e+06,1.267629367006072698e+03,6.315537653499520093e+04
1.579392726659438340e+06,1.272694146093162999e+03,5.984971328431436996e+04
1.564220000275893835e+06,1.266771048002581892e+03,5.981815866364009707e+04
1.547237739515374880e+06,1.260282610553948643e+03,6.048580912567248743e+04
1.560583687181632500e+06,1.266116289639696333e+03,6.184614634118358663e+04
1.540508427523561753e+06,1.257911343231804040e+03,6.211595734547462052e+04
1.531102322456837632e+06,1.254147781860594478e+03,6.235045250004375703e+04
1.541911148057288490e+06,1.258436837699281568e+03,6.220610252208483143e+04
1.504335984909896972e+06,1.242702063517549277e+03,5.943000067846039747e+04
1.520668298310303129e+06,1.249168495219701072e+03,5.891173998123851197e+04
1.536742745108516887e+06,1.255648082203480044e+03,5.911806266532712471e+04
1.516351503911817446e+06,1.247728483641860294e+03,6.005695839672457078e+04
1.534064939469425008e+06,1.255011235698384553e+03,6.033745373233873397e+04
1.534321778033309383e+06,1.255141823566738822e+03,6.114858864050731063e+04
1.514323221016240772e+06,1.247350878158970772e+03,6.197958784092837595e+04
1.542880072102065897e+06,1.258491713665545376e+03,6.083627548876903165e+04
1.546005187938852469e+06,1.259244930700666146e+03,5.889403394271581055e+04
1.523708812315428397e+06,1.250603595109240132e+03,5.972800631671435258e+04
1.522662685128815472e+06,1.249920665976062537e+03,5.849749477619433310e+04
1.513689190234760288e+06,1.246848929463488957e+03,5.968963136118831608e+04
1.510253734717544634e+06,1.243969723198857537e+03,5.482396701723033766e+04
1.513564424021826359e+06,1.244839402642557161e+03,5.267271572612020827e+04
1.499774723917543888e+06,1.240165135393045375e+03,5.530513218863825023e+04
1.491830869807381183e+06,1.235922317368862196e+03,5.227960970722472848e+04
1.493115134341872297e+06,1.236790680535993260e+03,5.371508431240363279e+04
1.494323337864835048e+06,1.237663334850207775e+03,5.505090871982247336e+04
1.517492766721401131e+06,1.248011266088317143e+03,5.835553663317683822e+04
1.499385221888323314e+06,1.239809492441469047e+03,5.562774117422762356e+04
1.501296492932874244e+06,1.240412782952567341e+03,5.501131554951796716e+04
1.494012152244724100e+06,1.237637446032291791e+03,5.564705958159363217e+04
1.508066845779602882e+06,1.243499646507962552e+03,5.621033808509330265e+04
1.496409694107877789e+06,1.239320618129298964e+03,5.744506498033479875e+04
1.504967270237594144e+06,1.242689516236510372e+03,5.815173081216138962e+04
1.501196336419837316e+06,1.241349150374606779e+03,5.781420547714688291e+04
1.502831068453773158e+06,1.241832321707677693e+03,5.808735741662336659e+04
1.467534452503052540e+06,1.227805051357362572e+03,5.814150125872989884e+04
1.495958603733351920e+06,1.239754399039752798e+03,5.971723306664343545e+04
1.486794261140240356e+06,1.236517911729490379e+03,6.163849708734612796e+04
1.478124961758319288e+06,1.232575760535608879e+03,6.035335796122615284e+04
1.495176512351980200e+06,1.239357154611148189e+03,6.058300354276574217e+04
1.485233660016401205e+06,1.234951645757609640e+03,5.839229654183010280e+04
1.484292431624190183e+06,1.234951018966157108e+03,5.951930107487626810e+04
1.478590567263254430e+06,1.232084931685123820e+03,5.854668091192551219e+04
1.455901808628041297e+06,1.223347463186162940e+03,6.040447309712135029e+04
1.457603321409833385e+06,1.224131315981693660e+03,5.981718184205648868e+04
1.466617692429091549e+06,1.226672513920731944e+03,5.650822375319710409e+04
1.464126754108593566e+06,1.225701491775361092e+03,5.660400078731106623e+04
1.473191736593360314e+06,1.229742725956873528e+03,5.797906643998579966e+04
1.460021707100927830e+06,1.224571054247196344e+03,5.858584073072711180e+04
1.464404110506162280e+06,1.226186408157282131e+03,5.725791528453515639e+04
1.466451999179243576e+06,1.226901746215221237e+03,5.638553631467140804e+04
1.460480533928494435e+06,1.224481784602033485e+03,5.753953800968368159e+04
1.461510067153673852e+06,1.224922287435339967e+03,5.686265608948523732e+04
1.485964922995763598e+06,1.234503582612514265e+03,5.645263670794093196e+04
1.443232034038956510e+06,1.218032812411574923e+03,6.006961294290715159e+04
1.453331949247503420e+06,1.222200116197782336e+03,5.919959619605963962e+04
1.469024486509141047e+06,1.228805185188086170e+03,6.108904649594288639e+04
1.454583570973920403e+06,1.223047113675333094e+03,6.155028499094875588e+04
