# Flux, Flux Uncertainty, Sky Flux, Sensitivity Curve
6.224872775324713775e-14,4.691992242980324473e-17,2.595144185839948560e-15,3.440065971948537553e-20
6.231350106202229774e-14,4.763314105365051609e-17,2.595134711499523968e-15,3.540177785535498192e-20
6.237377436444813958e-14,4.707437765933873002e-17,2.544532272429283686e-15,3.457631148102247447e-20
6.242671948068480319e-14,4.756152622050492740e-17,2.617687341468831620e-15,3.524167748659832278e-20
6.247319164766679151e-14,4.732888346656723253e-17,2.453815082359065860e-15,3.491198941026123164e-20
6.251757154671518797e-14,4.730443939280841305e-17,2.558336684689687639e-15,3.481687099689589468e-20
6.255887179900254702e-14,4.750241119770615050e-17,2.564705216255160423e-15,3.508402415953922830e-20
6.259597257815635842e-14,4.747464937916438326e-17,2.490118424837671565e-15,3.506332854606137668e-20
6.262823564264243417e-14,4.713992855368083421e-17,2.559312766637779826e-15,3.454064623443832486e-20
6.265624064666793492e-14,4.776246508301803765e-17,2.562354397494469603e-15,3.541635425559601864e-20
6.268040905124470714e-14,4.771524580814091971e-17,2.496823401004476304e-15,3.538108650739842987e-20
6.270112240192928900e-14,4.796572715271158402e-17,2.476169723660245785e-15,3.572193339515171998e-20
6.271837372187167592e-14,4.762733147589367573e-17,2.472552983733055238e-15,3.523776906541265837e-20
6.273149526255193378e-14,4.750711003313981571e-17,2.460263619774435090e-15,3.505646324091386411e-20
6.274127534374380155e-14,4.762757365425068493e-17,2.551533554643296445e-15,3.519965995681456000e-20
6.274891529276326822e-14,4.818805734319074550e-17,2.588016605012316895e-15,3.600656482085746903e-20
6.275545026504749585e-14,4.743369823369399571e-17,2.462133297333654314e-15,3.493654794167806327e-20
6.276033587028050009e-14,4.865554301368955652e-17,2.645704542616524960e-15,3.669234224140063659e-20
6.276337055959856565e-14,4.743374167921250631e-17,2.489295357206563157e-15,3.492215584405958405e-20
6.276509189305496691e-14,4.814824553917299234e-17,2.535990257098889837e-15,3.596519264684385271e-20
6.276600352329334328e-14,4.779511627181586144e-17,2.635691280365024682e-15,3.539238035829361153e-20
6.276495396135278926e-14,4.774187637908593351e-17,2.469558684887209929e-15,3.536941513483763833e-20
6.276139873078187596e-14,4.730868168452463046e-17,2.351291055035382581e-15,3.477465687521272214e-20
6.275626858070664455e-14,4.789847326522432457e-17,2.434431364666527738e-15,3.560295484804666307e-20
6.274794606210689430e-14,4.806029281774274617e-17,2.468870492814003847e-15,3.583839002023158474e-20
6.273762034034620459e-14,4.788537958488105381e-17,2.554498566034465113e-15,3.555879531446653374e-20
6.272458831078396267e-14,4.851421465717771902e-17,2.741101062950883426e-15,3.644136546869753357e-20
6.270989922344854113e-14,4.811206297828889880e-17,2.616896410287376347e-15,3.590280321484284709e-20
6.269408584165071851e-14,4.841820093867494361e-17,2.587023330492323921e-15,3.636611185419491377e-20
6.267492132817915301e-14,4.813604417776913356e-17,2.460535960963419534e-15,3.602077702780450419e-20
6.265303250517963222e-14,4.755810433508104244e-17,2.320265850548365704e-15,3.521986749615741501e-20
6.263053786227767007e-14,4.850821867318567872e-17,2.562756257197317363e-15,3.656353215202304195e-20
6.260735503936999109e-14,4.818589450849605878e-17,2.436962492437316725e-15,3.613503801969577619e-20
6.258323441149560444e-14,4.809441118477848712e-17,2.445718380960295098e-15,3.601567551258451837e-20
6.255792727423954337e-14,4.828733372696103113e-17,2.513528931370103321e-15,3.628606071730908961e-20
6.253125168392348006e-14,4.805636566823872302e-17,2.565915395672257138e-15,3.593659907107201197e-20
6.250297348313741955e-14,4.808134690537479420e-17,2.545297788208053315e-15,3.599867761988778346e-20
6.247321610137337156e-14,4.819765414951357909e-17,2.462609559567758335e-15,3.622629564540342797e-20
6.244212099420751436e-14,4.813266465100269063e-17,2.470563261970761364e-15,3.613266741760967487e-20
6.240985225808971397e-14,4.823032703482267049e-17,2.531319506038336955e-15,3.628753083441362598e-20
6.237663361866573190e-14,4.829784283310134639e-17,2.545217478646610934e-15,3.640257096795689759e-20
6.234255842617618073e-14,4.816410411623627133e-17,2.539926454587761884e-15,3.620958206678212212e-20
6.230779333878543001e-14,4.763327591559539603e-17,2.374277929482317895e-15,3.549367741792101603e-20
