# Resampled ADU, ADU Uncertainty, Sky ADU
1.824273664762681435e-01,6.152657473167003843e+00,-4.274969498054006362e-02
2.287363181713333860e-01,6.154905362524702106e+00,4.337024601727699352e-02
2.277339634782555300e-01,6.155492547274385551e+00,1.379340611323472687e-01
2.261055695812796418e-01,6.155125606343743172e+00,8.000977054014893342e-02
2.026212673713043977e-01,6.154398322000688815e+00,1.091932327180680090e-01
2.746590142916361388e-01,6.157080116020424043e+00,9.879911607694231990e-02
1.967056586628515291e-01,6.155304429891287121e+00,2.961234647624633731e-01
2.705153692445718128e-01,6.155416974824692744e+00,-1.325256239613085418e-01
3.140765716774653327e-01,6.157440709707535653e+00,-7.565272413073906299e-02
3.201716854987711192e-01,6.158412364136157890e+00,3.520556879025523583e-02
3.022571409990144620e-01,6.158147053375472524e+00,1.069513325099595569e-01
3.235155832287878730e-01,6.159388589661850766e+00,1.683661504133622810e-01
2.427897547314482318e-01,6.155983925495585041e+00,1.190915545308720708e-01
2.874529858957410311e-01,6.156907473113905738e+00,1.043371765163888382e-03
2.466586317790028238e-01,6.155816498977983997e+00,7.161217221944032874e-02
2.491044811755531441e-01,6.156920057727271356e+00,2.287241707180928396e-01
2.538809645802160286e-01,6.156928561244706444e+00,2.013647880923837008e-01
2.641880556502751443e-01,6.157749073403533835e+00,2.640187759940023637e-01
3.078112392317856050e-01,6.159319220047251520e+00,2.451187867449805546e-01
3.488712578207353587e-01,6.159948603053954308e+00,1.020457712660702565e-01
3.667587499505104431e-01,6.160301894577719928e+00,4.777507515483589429e-02
3.784808673560568493e-01,6.161793134596752708e+00,2.155193214501659738e-01
4.367809065444466787e-01,6.163786295330678122e+00,1.874938210823172413e-01
3.133278596461230858e-01,6.159864556089843290e+00,3.244393997182521971e-01
2.841425228576837103e-01,6.157542182463759062e+00,1.042954105343474186e-01
5.620924387776475850e-01,6.166358940432558278e+00,-1.676135653039071138e-01
4.244054805491295768e-01,6.162682916783249532e+00,8.581944537393582095e-02
4.429680700495316481e-01,6.163612786442103086e+00,1.170776942183581470e-01
4.051505293616900483e-01,6.162719816309177645e+00,1.979798197770026025e-01
4.523810306151873628e-01,6.164214899788837521e+00,1.390669038921986678e-01
4.690410202610502122e-01,6.164508828949161412e+00,9.001605382065677730e-02
5.543838758445174264e-01,6.167594695401269256e+00,6.894838612871416472e-02
5.583816152747058670e-01,6.167421043348402243e+00,2.300212503885256873e-02
5.706411143118258478e-01,6.167784585849097390e+00,5.988491943723766968e-03
4.731596392653136252e-01,6.164729438404767947e+00,1.105024137713010446e-01
4.903359114015496401e-01,6.165123499116066164e+00,7.595725585436424732e-02
5.709846909675525550e-01,6.169885605391040251e+00,3.489854063912520843e-01
6.008467494674647469e-01,6.169906525909587991e+00,1.544017730449827042e-01
5.643413907434166044e-01,6.168696141659022913e+00,2.037282468409402358e-01
4.443510531007984765e-01,6.165238669266088323e+00,3.669768383732532335e-01
5.616651421753090512e-01,6.169082741393077107e+00,2.642544100889004932e-01
6.393153855657219831e-01,6.171660589552434573e+00,2.005516463811218009e-01
6.819245413077846818e-01,6.172427149309180017e+00,6.228919816455709413e-02
7.089657061853426034e-01,6.173718678833785667e+00,9.903347207937789054e-02
7.251903365993219719e-01,6.173981406624615254e+00,5.924918532843659325e-02
7.050906153466240944e-01,6.174316580947009747e+00,2.355144443523319031e-01
7.311973901879507132e-01,6.174967106260413452e+00,1.784585453148578582e-01
7.950784591488193609e-01,6.176472436647737041e+00,2.735954292946893296e-02
8.620382864560235392e-01,6.179499273409695626e+00,1.044008861414284783e-01
8.407019877645395267e-01,6.178965280709583396e+00,1.526386140178559447e-01
7.371763624470959453e-01,6.174938318416320016e+00,1.401797178445648717e-01
7.340186621025744929e-01,6.174311969207805006e+00,5.818937113410230233e-02
9.017424542112643104e-01,6.181279886408765911e+00,1.442135400693337621e-01
8.605447261896366218e-01,6.179440503890127445e+00,9.372848051189328067e-02
8.555697898863180439e-01,6.179680364434249284e+00,1.712978880427605821e-01
8.111504429006216599e-01,6.177371493297259875e+00,7.226402418221267165e-02
9.112194340171888562e-01,6.181087316139131538e+00,5.691893670520949827e-02
9.692891912607415339e-01,6.184174803092773232e+00,2.051858878887240778e-01
1.007657695737065096e+00,6.185302825659776182e+00,1.464709558826062519e-01
1.177321035503208435e+00,6.191365019334619468e+00,8.058480602388792824e-02
1.073392870228852214e+00,6.186991261356187266e+00,7.671350306097753438e-03
1.186867452602559769e+00,6.191959445812613261e+00,1.226525286431141420e-01
1.123187973362234304e+00,6.189461897725054840e+00,1.024938161259213998e-01
1.036246242251464000e+00,6.186412031902227326e+00,1.504909920269394963e-01
1.068235161634791597e+00,6.187989243331625033e+00,2.044179293709961764e-01
1.067811759294980067e+00,6.188464597701027081e+00,2.874462050509732913e-01
1.183232203121846737e+00,6.192732046948010272e+00,2.635984004820125515e-01
1.269220730581197776e+00,6.196131085729042809e+00,2.867774511601465237e-01
1.315261349520970402e+00,6.197383081078997158e+00,2.098047439456556251e-01
1.279352666121031934e+00,6.196558746502967452e+00,2.955402581032112730e-01
1.416627185426185376e+00,6.201212372011928764e+00,2.065120460215028042e-01
1.414010357212226010e+00,6.201100548199421247e+00,2.060713138080101925e-01
1.406584536574415178e+00,6.199614700941802781e+00,1.548343312497024379e-02
1.326838148558754149e+00,6.196349682379162616e+00,-3.341372723895793401e-02
1.353991390451921628e+00,6.198955536623661722e+00,2.189803138850723585e-01
1.285553952257403099e+00,6.196178384151487251e+00,1.851356011747325725e-01
1.228648866437851428e+00,6.194705045601128113e+00,2.980995198012562075e-01
1.429843959550446186e+00,6.202641061498986197e+00,3.575874261690242806e-01
1.417738615673485247e+00,6.200658637031120080e+00,1.225087358305919916e-01
1.287257177159135679e+00,6.197557720428656047e+00,4.026651085660152285e-01
1.331338577890768038e+00,6.197281089246171604e+00,9.393815571593472358e-02
1.504355115802290532e+00,6.204786576675986431e+00,2.406721588298288139e-01
1.393689848676169518e+00,6.199940371826490271e+00,1.325511084131449357e-01
1.499861765641068434e+00,6.204254350558837672e+00,1.804587578489851574e-01
1.512420753759222469e+00,6.204891448513283336e+00,2.001522958622024562e-01
1.461420049055595527e+00,6.203466696042239548e+00,2.819160461466941880e-01
1.554691389801839296e+00,6.207372418855452878e+00,3.439850321257479360e-01
1.566651039816427060e+00,6.207010852284947866e+00,2.174876395380738736e-01
1.547399751282045210e+00,6.205585500669433152e+00,1.029957743095651773e-01
1.522123373914871403e+00,6.203793546811488646e+00,-2.449350585321452209e-02
1.592181390033486243e+00,6.206345499519114739e+00,-3.887237499477581154e-02
1.654850173463219942e+00,6.209366071538063636e+00,4.964610709228992058e-02
1.596554768344169206e+00,6.207110517831750052e+00,4.843429420709077782e-02
1.608451773870518853e+00,6.207665892274651931e+00,6.961884631399346823e-02
1.735653510549419964e+00,6.212999334457929734e+00,1.669729143001618399e-01
1.570228164285752515e+00,6.207319763251851086e+00,2.573362081464222184e-01
1.743072620838111986e+00,6.212663931612771862e+00,5.668303793973807764e-02
1.757316465818613338e+00,6.213313431656103170e+00,6.779518161512067265e-02
1.801418047492647556e+00,6.215603994269904398e+00,1.770867276286643144e-01
1.460449123749059108e+00,6.201994085102368715e+00,5.084845634034735468e-02
1.428278941290844761e+00,6.200414739575728085e+00,1.303983639845970356e-03
1.265823144957068269e+00,6.195447380606564636e+00,2.004991835163180414e-01
1.192985685104417826e+00,6.192274787379503209e+00,1.356939219152578924e-01
1.206347545713562841e+00,6.193197613155935422e+00,2.028440138592974840e-01
1.140944370781451500e+00,6.191657031852615845e+00,3.570900248146909872e-01
1.250451690679466044e+00,6.195520732036951195e+00,2.881540444172074333e-01
1.405387605759495839e+00,6.200904089740268965e+00,2.111661980893959900e-01
1.554113831582976557e+00,6.206487508560166511e+00,2.118790203191943389e-01
1.741675511769729567e+00,6.213314634313504392e+00,1.655559203295329795e-01
1.718316797438399268e+00,6.212327469927995338e+00,1.478067150263707163e-01
1.547354575426941992e+00,6.205960496813821337e+00,1.690054068087825656e-01
1.587033779127684952e+00,6.207124498977218963e+00,1.159888769928617697e-01
1.626245996194515264e+00,6.208806166851759123e+00,1.487074112307147089e-01
1.545136956395712025e+00,6.206656560476046636e+00,3.010193678372717896e-01
1.625947231876428978e+00,6.209120941024662166e+00,2.006613541021172731e-01
1.690653544308979406e+00,6.212426398174171638e+00,3.351042327814593991e-01
1.631081219369304502e+00,6.210352654959703678e+00,3.561819867462076572e-01
1.746918904446154386e+00,6.213347853290806633e+00,1.411700622950524953e-01
1.745710926280237274e+00,6.214908300839532274e+00,3.872661120990860129e-01
1.866620672713631190e+00,6.217778967013213531e+00,1.227602890397850172e-01
2.020153550608285720e+00,6.224814561667769475e+00,3.236375023076957236e-01
1.976074935853203041e+00,6.223315983160649267e+00,3.516612055007864446e-01
2.022153554140196707e+00,6.224451741332845067e+00,2.497522370757480903e-01
1.906127255113497121e+00,6.220295635706077242e+00,2.664388572972557490e-01
1.946763380252351183e+00,6.223058479998869075e+00,4.774939395415599974e-01
1.961507063813431317e+00,6.222371726486687571e+00,2.910065305046447559e-01
1.956206050362989890e+00,6.221324651253474336e+00,1.484309159143820112e-01
2.073123691761454612e+00,6.226878078838928410e+00,3.275375568744711696e-01
2.049219690989325660e+00,6.225407317696912912e+00,2.549025818307768532e-01
2.144661736568187482e+00,6.228224902604946323e+00,1.122586311252943697e-01
2.217039568436356411e+00,6.232156050405265546e+00,3.050400520494260803e-01
2.349522771444138680e+00,6.236446665094494968e+00,1.950804589067517136e-01
2.381394228408697078e+00,6.237529536850956902e+00,1.829489722548663377e-01
2.433053025660842472e+00,6.239605923394028864e+00,2.096541755102643845e-01
2.358620542720496260e+00,6.237479679392014198e+00,3.119175748736625620e-01
2.359819810400802798e+00,6.238009831739817379e+00,3.967734648863479041e-01
2.598050588281174189e+00,6.246264936594910111e+00,2.709507770438397967e-01
2.541746820796962236e+00,6.245373647648530202e+00,4.698352826295878470e-01
2.551365663230682035e+00,6.245811981742535046e+00,4.853726294559885801e-01
2.574309559661418056e+00,6.246841126970537950e+00,5.093563804521318295e-01
2.568173788167411153e+00,6.245923053658381185e+00,4.017015368261049324e-01
2.338774435825750508e+00,6.236485099540570509e+00,2.783237180108327213e-01
1.945097809455082150e+00,6.221403382394957049e+00,2.379324006551240267e-01
1.957958628302755466e+00,6.221630227141249136e+00,1.951606808494328604e-01
2.083299825713841535e+00,6.227414437350999421e+00,3.629608137461919348e-01
2.131426644070587351e+00,6.229587195117807674e+00,4.142096094589204358e-01
2.134722230685111910e+00,6.228207312030331622e+00,1.664041020692434425e-01
2.076918214166116883e+00,6.225503141722711575e+00,9.365868151289416521e-02
2.116557001148510420e+00,6.228440084386464015e+00,3.216559142927875037e-01
2.245919090511986571e+00,6.232531956687285657e+00,1.994903288706066369e-01
2.186783966066926155e+00,6.230051894338727969e+00,1.478589119582129630e-01
2.155157821809681185e+00,6.227992862753521486e+00,7.302943125052898700e-03
1.907969621784554759e+00,6.220464440108202986e+00,2.963921086791572179e-01
1.908108050364815789e+00,6.219529999794155550e+00,1.404321066267927576e-01
1.981423341282006367e+00,6.223141867696722507e+00,2.981611955912034650e-01
2.241799349409276054e+00,6.231020410356693517e+00,-1.904340752244926618e-02
2.182541884858312020e+00,6.230702484187479406e+00,2.976687806197234609e-01
2.363218623369155669e+00,6.237140252938448981e+00,2.216684539671865961e-01
2.145007677681976865e+00,6.228708974116857533e+00,1.898816252483811473e-01
2.268677305197847272e+00,6.233368102665195920e+00,1.889441918061320336e-01
2.361676938640885570e+00,6.237660060543870344e+00,3.270786123628692810e-01
2.292643151436015714e+00,6.233457670051984145e+00,7.153042973298850971e-02
2.427080193473647896e+00,6.239462145045883368e+00,2.081702620071106402e-01
2.399709736019830952e+00,6.238571534232798754e+00,2.423236009131156665e-01
2.193076480077467139e+00,6.231228312246001266e+00,3.146212770617020649e-01
2.184132300870320176e+00,6.230909721552237990e+00,3.179777978228340296e-01
2.328186988835772020e+00,6.235295007105526643e+00,1.479531159581361777e-01
2.336254452356671951e+00,6.235478696958597133e+00,1.210194859014055713e-01
2.288914057132116930e+00,6.235802640128659036e+00,4.588121950669982185e-01
2.374551095573886439e+00,6.238542449860511319e+00,3.813868222620749870e-01
2.378243141262436300e+00,6.237618391580117994e+00,2.247603510021868312e-01
2.426306572597761058e+00,6.239408959166800273e+00,2.184937810566275063e-01
2.400347090083629009e+00,6.238601538707809091e+00,2.305988668252619278e-01
2.316739514393443500e+00,6.235257575255373830e+00,2.140161901322522320e-01
2.281887955653342903e+00,6.235574922769254513e+00,4.759110980858881623e-01
2.480755087939582548e+00,6.242834558328879346e+00,4.347718056358546024e-01
2.585264064055356581e+00,6.246103300962309035e+00,3.339818574255681294e-01
2.429107859255344781e+00,6.239791427514348676e+00,2.548831671048647496e-01
2.578802308081579397e+00,6.244854892275608194e+00,1.582338960318346588e-01
2.584701150979898721e+00,6.246070909054643572e+00,3.178319944712765799e-01
2.619407677242172827e+00,6.246924961309415991e+00,2.447235473893551450e-01
2.651505970921440802e+00,6.247035925432927961e+00,6.738666845812536776e-02
