# Resampled Count, Count Uncertainty, Sky Count
3.420799731221083384e+00,2.438327998809780850e-01,2.931266081371000709e+01
1.081542652078996802e+00,2.406528661760266308e-01,3.103688006700222246e+01
6.266377859759471924e+00,2.482334030610549302e-01,2.660455255819034548e+01
7.054569244077160128e+00,2.357293763120381080e-01,2.267915443128487141e+01
5.113708656749011539e+00,2.053464755237657535e-01,1.675365953448296352e+01
9.136478890483497040e+00,2.570370182893166322e-01,2.422241662527698836e+01
7.919837161875810772e+00,2.392690193204445870e-01,2.177127265695545333e+01
6.229733546732001415e+00,2.298031101584762925e-01,2.206420114665153420e+01
3.033343954166832557e+00,2.371059631280277302e-01,2.776152849376644483e+01
2.336133400874570665e+00,2.545904275197931610e-01,3.209718749104055036e+01
6.973407383236537527e+00,2.333961082883274918e-01,2.150616001342929096e+01
6.651891568119924436e+00,2.340960816208459971e-01,2.273594860826887754e+01
6.290697225544563231e+00,2.296516732223195800e-01,2.109866342657320359e+01
4.431928023097329472e+00,2.446459150996207199e-01,2.836132334418903156e+01
6.774111025080019388e+00,2.372008953199447878e-01,2.338157486604673707e+01
7.107638393296853430e+00,2.320279260096843321e-01,2.132848804791903063e+01
6.758368008173272656e+00,2.277065315075679497e-01,2.007978114813073844e+01
7.073579950622613133e+00,2.369207917537849706e-01,2.279509128556133035e+01
4.190387182750803241e+00,2.391327922823147656e-01,2.617633032828710071e+01
3.533979129862394597e+00,2.352569089542589920e-01,2.561899935217860858e+01
8.697424202743343713e+00,2.253295163335971019e-01,1.767903026438454006e+01
4.565753278100937784e+00,2.447401768077597517e-01,2.758273689772860138e+01
6.937925670889425689e+00,2.406248147570957951e-01,2.312227973556748850e+01
4.701964482668575585e+00,2.248438864895173639e-01,2.264217049555144001e+01
9.513815654776278663e+00,2.103427544199228671e-01,1.325034807470550469e+01
6.125201583456658661e+00,2.303609836939199129e-01,2.157190897860301604e+01
4.333690732090739850e+00,2.365472860315051551e-01,2.537491521058276334e+01
4.538305507476047218e+00,2.164937259399015435e-01,2.020564709822087579e+01
2.752481657879012111e+00,2.311819124331303821e-01,2.655594705792730537e+01
9.498263849013598659e+00,2.401503993940308224e-01,2.060673900274561632e+01
3.001111735261035918e+00,2.377116695240341360e-01,2.792375662757017096e+01
7.918097605465903577e+00,2.439106144830523737e-01,2.378515893522308389e+01
6.640123911684193914e+00,2.309505443787027434e-01,2.185741397198834335e+01
5.430664642652138774e+00,2.317397176822027505e-01,2.346952743623218041e+01
4.086405683927250898e+00,2.349404266862046564e-01,2.600136326742278570e+01
6.171005856540063839e+00,1.971010966967988165e-01,1.410935518681638712e+01
8.550623324060799391e+00,2.068589748032979292e-01,1.364188256514622211e+01
5.054856373498878952e+00,2.151219949318168290e-01,1.941887132860384213e+01
5.141898698195445760e+00,2.287981252567128365e-01,2.226866032436369025e+01
3.463022275792764226e+00,2.321310274393110218e-01,2.527348039409180913e+01
6.882788474026199310e+00,2.391000833827270633e-01,2.307719931830023086e+01
4.314049525331178359e+00,2.251882224166689705e-01,2.295497328610110088e+01
3.978167469054732397e+00,2.310303434863471006e-01,2.499688262054570131e+01
7.557698232522625403e+00,2.389638829512564233e-01,2.276307737515598362e+01
5.611729539500662334e+00,2.541432967818270661e-01,2.937965941569026640e+01
7.024937867908902511e+00,2.719685961068024627e-01,3.296262262527883991e+01
6.072124015689538190e+00,2.564057367792242914e-01,2.945947690818188036e+01
6.617086440757923071e+00,2.498397501757995687e-01,2.695027965864565900e+01
1.030375721621575558e+01,2.518459618970324554e-01,2.301377836207217698e+01
5.515241278054417329e+00,2.442806870017404097e-01,2.651227871710462836e+01
3.638452311794125649e+00,2.411293663313886781e-01,2.790402895368964664e+01
2.135918853135285733e+00,2.268724085683062330e-01,2.614793286958444796e+01
3.633995682852637632e+00,2.263392716657008363e-01,2.430741697447671612e+01
3.237935486382356842e+00,2.422554530392267147e-01,2.886981075792236240e+01
6.488724516399159370e+00,2.341851412007611433e-01,2.278915625883320573e+01
5.267286530921447607e+00,2.321528924570575303e-01,2.380091133702515549e+01
5.082437498691649402e+00,2.275801440113165708e-01,2.283367153843969888e+01
8.288197949580920820e+00,2.266169809404694757e-01,1.860655671292531110e+01
3.809232340107199466e+00,2.364506248445118475e-01,2.642024878310446923e+01
3.152014990427296492e+00,2.290241244879542559e-01,2.552024579775265067e+01
6.962807863097034478e+00,2.286365275388874130e-01,2.075399368669904376e+01
8.700545416506178853e+00,2.352668532146770242e-01,2.021746239027537584e+01
6.246413786731007889e+00,2.341354372474916956e-01,2.275593229556320551e+01
5.147427196229546809e+00,2.342379944921453017e-01,2.397913652042823074e+01
6.148238904758069445e+00,2.259207773174041478e-01,2.115547305196956884e+01
7.979308817923690178e+00,2.333703613756947792e-01,2.074002955073251897e+01
7.305419370677856961e+00,2.391976077838484371e-01,2.299060186418795126e+01
4.704382857011886188e+00,2.267051600320220406e-01,2.306468783519022381e+01
3.905232297909864592e+00,2.179042422770186282e-01,2.160922338215932470e+01
4.581021547546471062e+00,2.191184123306800235e-01,2.082673121077509037e+01
5.261388264337224285e+00,2.297061780839600997e-01,2.295508973076088921e+01
4.934175765715317574e+00,2.378585207386486877e-01,2.569588195766898764e+01
4.339162285221418003e+00,2.326718492298344154e-01,2.475342782373813577e+01
